'valeur', 'N', 'N/2', 'racine de N'
17406091, 0.000002, 0.000002, 0.000001
17406291, 0.000000, 0.000000, 0.000000
17406491, 0.000003, 0.000003, 0.000003
17406691, 0.000000, 0.000001, 0.000001
17406891, 0.000001, 0.000001, 0.000001
17407091, 0.000001, 0.000001, 0.000001
17407291, 0.000001, 0.000001, 0.000001
17407491, 0.000001, 0.000001, 0.000001
17407691, 0.000001, 0.000001, 0.000001
17407891, 0.000001, 0.000001, 0.000001
17408091, 0.000001, 0.000001, 0.000001
17408291, 0.000017, 0.000017, 0.000017
17408491, 0.000005, 0.000004, 0.000005
17408691, 0.000000, 0.000000, 0.000001
17408891, 0.074331, 0.042575, 0.000029
17409091, 0.000001, 0.000000, 0.000001
17409291, 0.000000, 0.000000, 0.000000
17409491, 0.000001, 0.000001, 0.000001
17409691, 0.000000, 0.000000, 0.000001
17409891, 0.000000, 0.000000, 0.000001
17410091, 0.000000, 0.000001, 0.000001
17410291, 0.000002, 0.000001, 0.000002
17410491, 0.000001, 0.000000, 0.000000
17410691, 0.000000, 0.000001, 0.000001
17410891, 0.000003, 0.000002, 0.000003
17411091, 0.000000, 0.000000, 0.000000
17411291, 0.000001, 0.000001, 0.000001
17411491, 0.000000, 0.000001, 0.000000
17411691, 0.000001, 0.000001, 0.000001
17411891, 0.000001, 0.000000, 0.000001
17412091, 0.000019, 0.000011, 0.000010
17412291, 0.000001, 0.000001, 0.000001
17412491, 0.000003, 0.000002, 0.000002
17412691, 0.072819, 0.037501, 0.000024
17412891, 0.000001, 0.000001, 0.000001
17413091, 0.000013, 0.000013, 0.000013
17413291, 0.000000, 0.000000, 0.000000
17413491, 0.000001, 0.000000, 0.000000
17413691, 0.000001, 0.000001, 0.000000
17413891, 0.000001, 0.000000, 0.000000
17414091, 0.000001, 0.000001, 0.000001
17414291, 0.000002, 0.000002, 0.000001
17414491, 0.072924, 0.037593, 0.000028
17414691, 0.000000, 0.000001, 0.000001
17414891, 0.000001, 0.000001, 0.000001
17415091, 0.000002, 0.000002, 0.000002
17415291, 0.000001, 0.000001, 0.000001
17415491, 0.078884, 0.044235, 0.000026
17415691, 0.000002, 0.000002, 0.000002
17415891, 0.000000, 0.000000, 0.000019
17416091, 0.000001, 0.000001, 0.000001
17416291, 0.086371, 0.038633, 0.000026
17416491, 0.000000, 0.000000, 0.000000
17416691, 0.081582, 0.041001, 0.000025
17416891, 0.000000, 0.000001, 0.000001
17417091, 0.000001, 0.000001, 0.000001
17417291, 0.078695, 0.044734, 0.000026
17417491, 0.000001, 0.000001, 0.000000
17417691, 0.000000, 0.000000, 0.000000
17417891, 0.000002, 0.000002, 0.000002
17418091, 0.000001, 0.000001, 0.000001
17418291, 0.000001, 0.000001, 0.000001
17418491, 0.080637, 0.039663, 0.000026
17418691, 0.078779, 0.037698, 0.000026
17418891, 0.000001, 0.000001, 0.000001
17419091, 0.071607, 0.041876, 0.000042
17419291, 0.000014, 0.000014, 0.000014
17419491, 0.000001, 0.000000, 0.000001
17419691, 0.000001, 0.000001, 0.000001
17419891, 0.074424, 0.042217, 0.000025
17420091, 0.000000, 0.000001, 0.000001
17420291, 0.000001, 0.000001, 0.000001
17420491, 0.000001, 0.000000, 0.000000
17420691, 0.000000, 0.000000, 0.000000
17420891, 0.000001, 0.000000, 0.000000
17421091, 0.000005, 0.000005, 0.000005
17421291, 0.000000, 0.000000, 0.000000
17421491, 0.000001, 0.000001, 0.000001
17421691, 0.000001, 0.000001, 0.000001
17421891, 0.000001, 0.000001, 0.000001
17422091, 0.000002, 0.000002, 0.000002
17422291, 0.071786, 0.037328, 0.000026
17422491, 0.000000, 0.000000, 0.000000
17422691, 0.000000, 0.000000, 0.000000
17422891, 0.000000, 0.000000, 0.000001
17423091, 0.000001, 0.000001, 0.000001
17423291, 0.072256, 0.037556, 0.000025
17423491, 0.000001, 0.000001, 0.000001
17423691, 0.000001, 0.000000, 0.000000
17423891, 0.000000, 0.000001, 0.000001
17424091, 0.000008, 0.000008, 0.000007
17424291, 0.000002, 0.000001, 0.000001
17424491, 0.000001, 0.000001, 0.000002
17424691, 0.000001, 0.000001, 0.000001
17424891, 0.000001, 0.000001, 0.000001
17425091, 0.000004, 0.000004, 0.000004
17425291, 0.000001, 0.000001, 0.000001
17425491, 0.000001, 0.000001, 0.000001
17425691, 0.086016, 0.042742, 0.000028
17425891, 0.000000, 0.000000, 0.000001
17426091, 0.000001, 0.000001, 0.000001
17426291, 0.000001, 0.000001, 0.000001
17426491, 0.000004, 0.000004, 0.000004
17426691, 0.000000, 0.000001, 0.000001
17426891, 0.000002, 0.000002, 0.000002
17427091, 0.000001, 0.000001, 0.000000
17427291, 0.000000, 0.000000, 0.000000
17427491, 0.000000, 0.000001, 0.000001
17427691, 0.000019, 0.000019, 0.000019
17427891, 0.000001, 0.000001, 0.000001
17428091, 0.000002, 0.000001, 0.000001
17428291, 0.000022, 0.000022, 0.000021
17428491, 0.000000, 0.000000, 0.000000
17428691, 0.000000, 0.000000, 0.000001
17428891, 0.000001, 0.000001, 0.000001
17429091, 0.000001, 0.000001, 0.000001
17429291, 0.000001, 0.000001, 0.000000
17429491, 0.000001, 0.000001, 0.000001
17429691, 0.000001, 0.000000, 0.000000
17429891, 0.000004, 0.000005, 0.000005
17430091, 0.000000, 0.000001, 0.000001
17430291, 0.000001, 0.000001, 0.000001
17430491, 0.000001, 0.000001, 0.000001
17430691, 0.000008, 0.000007, 0.000008
17430891, 0.000001, 0.000001, 0.000000
17431091, 0.000012, 0.000010, 0.000011
17431291, 0.000001, 0.000001, 0.000001
17431491, 0.000001, 0.000001, 0.000001
17431691, 0.000002, 0.000002, 0.000002
17431891, 0.089598, 0.048347, 0.000028
17432091, 0.000000, 0.000000, 0.000001
17432291, 0.000001, 0.000001, 0.000001
17432491, 0.082235, 0.046575, 0.000026
17432691, 0.000002, 0.000001, 0.000001
17432891, 0.000001, 0.000000, 0.000001
17433091, 0.000001, 0.000000, 0.000001
17433291, 0.000001, 0.000000, 0.000001
17433491, 0.081283, 0.042668, 0.000026
17433691, 0.000001, 0.000001, 0.000000
17433891, 0.000000, 0.000000, 0.000000
17434091, 0.073745, 0.039080, 0.000026
17434291, 0.000001, 0.000000, 0.000000
17434491, 0.000000, 0.000000, 0.000000
17434691, 0.000002, 0.000002, 0.000002
17434891, 0.073646, 0.038451, 0.000032
17435091, 0.000001, 0.000000, 0.000001
17435291, 0.000001, 0.000001, 0.000002
17435491, 0.079191, 0.042904, 0.000025
17435691, 0.000001, 0.000001, 0.000001
17435891, 0.000001, 0.000001, 0.000000
17436091, 0.000000, 0.000000, 0.000000
17436291, 0.000000, 0.000000, 0.000000
17436491, 0.000011, 0.000010, 0.000010
17436691, 0.000000, 0.000001, 0.000001
17436891, 0.000001, 0.000001, 0.000001
17437091, 0.000001, 0.000001, 0.000001
17437291, 0.000001, 0.000001, 0.000001
17437491, 0.000001, 0.000001, 0.000001
17437691, 0.074202, 0.040985, 0.000025
17437891, 0.000016, 0.000016, 0.000016
17438091, 0.000001, 0.000000, 0.000000
17438291, 0.000000, 0.000000, 0.000000
17438491, 0.000000, 0.000000, 0.000000
17438691, 0.000000, 0.000000, 0.000000
17438891, 0.084046, 0.039405, 0.000025
17439091, 0.000001, 0.000001, 0.000001
17439291, 0.000000, 0.000000, 0.000000
17439491, 0.000000, 0.000001, 0.000001
17439691, 0.000001, 0.000000, 0.000001
17439891, 0.000000, 0.000000, 0.000000
17440091, 0.000003, 0.000003, 0.000004
17440291, 0.000001, 0.000001, 0.000001
17440491, 0.000001, 0.000001, 0.000001
17440691, 0.000001, 0.000001, 0.000001
17440891, 0.000001, 0.000001, 0.000001
17441091, 0.000001, 0.000001, 0.000001
17441291, 0.000001, 0.000001, 0.000001
17441491, 0.000018, 0.000018, 0.000018
17441691, 0.000000, 0.000000, 0.000000
17441891, 0.084110, 0.043067, 0.000026
17442091, 0.074662, 0.046083, 0.000025
17442291, 0.000000, 0.000000, 0.000000
17442491, 0.000000, 0.000000, 0.000000
17442691, 0.000000, 0.000000, 0.000000
17442891, 0.000001, 0.000001, 0.000001
17443091, 0.073376, 0.038571, 0.000026
17443291, 0.000001, 0.000001, 0.000001
17443491, 0.000000, 0.000000, 0.000000
17443691, 0.000001, 0.000000, 0.000000
17443891, 0.000012, 0.000012, 0.000012
17444091, 0.000000, 0.000001, 0.000001
17444291, 0.000005, 0.000005, 0.000005
17444491, 0.077749, 0.041615, 0.000026
17444691, 0.000001, 0.000001, 0.000001
17444891, 0.080516, 0.037207, 0.000024
17445091, 0.077175, 0.038919, 0.000025
17445291, 0.000001, 0.000000, 0.000001
17445491, 0.000001, 0.000001, 0.000001
17445691, 0.000001, 0.000001, 0.000001
17445891, 0.000001, 0.000001, 0.000001
17446091, 0.000001, 0.000000, 0.000000
17446291, 0.000002, 0.000003, 0.000003
17446491, 0.000001, 0.000001, 0.000001
17446691, 0.000001, 0.000001, 0.000001
17446891, 0.000000, 0.000001, 0.000001
17447091, 0.000001, 0.000001, 0.000001
17447291, 0.072721, 0.037443, 0.000026
17447491, 0.000000, 0.000001, 0.000001
17447691, 0.000001, 0.000001, 0.000001
17447891, 0.000001, 0.000000, 0.000001
17448091, 0.072088, 0.041895, 0.000026
17448291, 0.000001, 0.000001, 0.000001
17448491, 0.000020, 0.000020, 0.000021
17448691, 0.000000, 0.000001, 0.000001
17448891, 0.000001, 0.000001, 0.000001
17449091, 0.000001, 0.000001, 0.000001
17449291, 0.000013, 0.000013, 0.000013
17449491, 0.000001, 0.000001, 0.000001
17449691, 0.000000, 0.000001, 0.000001
17449891, 0.077246, 0.038207, 0.000027
17450091, 0.000001, 0.000001, 0.000000
17450291, 0.000002, 0.000001, 0.000002
17450491, 0.000001, 0.000001, 0.000001
17450691, 0.000001, 0.000000, 0.000000
17450891, 0.000001, 0.000000, 0.000001
17451091, 0.000001, 0.000000, 0.000001
17451291, 0.000001, 0.000000, 0.000001
17451491, 0.073266, 0.039018, 0.000026
17451691, 0.000001, 0.000001, 0.000001
17451891, 0.000000, 0.000001, 0.000001
17452091, 0.079015, 0.038169, 0.000038
17452291, 0.072753, 0.041160, 0.000038
17452491, 0.000001, 0.000001, 0.000001
17452691, 0.080031, 0.038956, 0.000026
17452891, 0.074202, 0.038350, 0.000026
17453091, 0.000001, 0.000001, 0.000000
17453291, 0.000001, 0.000001, 0.000001
17453491, 0.000000, 0.000000, 0.000001
17453691, 0.000001, 0.000001, 0.000001
17453891, 0.000001, 0.000001, 0.000001
17454091, 0.000002, 0.000002, 0.000002
17454291, 0.000001, 0.000001, 0.000001
17454491, 0.000001, 0.000000, 0.000001
17454691, 0.000007, 0.000007, 0.000006
17454891, 0.000000, 0.000000, 0.000000
17455091, 0.000000, 0.000001, 0.000001
17455291, 0.000001, 0.000001, 0.000001
17455491, 0.000001, 0.000001, 0.000000
17455691, 0.000001, 0.000000, 0.000000
17455891, 0.073084, 0.041565, 0.000024
17456091, 0.000001, 0.000001, 0.000001
17456291, 0.000008, 0.000008, 0.000008
17456491, 0.000000, 0.000000, 0.000000
17456691, 0.000000, 0.000000, 0.000000
17456891, 0.073388, 0.037936, 0.000026
17457091, 0.000007, 0.000007, 0.000007
17457291, 0.000001, 0.000000, 0.000000
17457491, 0.000013, 0.000013, 0.000013
17457691, 0.000000, 0.000001, 0.000001
17457891, 0.000001, 0.000001, 0.000001
17458091, 0.000001, 0.000001, 0.000001
17458291, 0.000001, 0.000001, 0.000001
17458491, 0.000001, 0.000001, 0.000001
17458691, 0.000006, 0.000006, 0.000005
17458891, 0.000001, 0.000001, 0.000001
17459091, 0.000000, 0.000001, 0.000001
17459291, 0.000002, 0.000028, 0.000002
17459491, 0.000001, 0.000000, 0.000001
17459691, 0.000001, 0.000001, 0.000001
17459891, 0.000001, 0.000001, 0.000001
17460091, 0.000001, 0.000001, 0.000001
17460291, 0.000000, 0.000001, 0.000001
17460491, 0.078376, 0.039115, 0.000026
17460691, 0.000001, 0.000001, 0.000001
17460891, 0.000000, 0.000000, 0.000000
17461091, 0.000001, 0.000000, 0.000000
17461291, 0.000001, 0.000001, 0.000001
17461491, 0.000001, 0.000001, 0.000001
17461691, 0.000001, 0.000001, 0.000001
17461891, 0.000001, 0.000000, 0.000001
17462091, 0.000000, 0.000000, 0.000001
17462291, 0.000000, 0.000000, 0.000000
17462491, 0.077326, 0.037886, 0.000026
17462691, 0.000001, 0.000000, 0.000000
17462891, 0.078908, 0.039442, 0.000025
17463091, 0.000006, 0.000005, 0.000006
17463291, 0.000001, 0.000001, 0.000001
17463491, 0.000002, 0.000001, 0.000001
17463691, 0.000001, 0.000001, 0.000001
17463891, 0.000001, 0.000001, 0.000001
17464091, 0.000014, 0.000014, 0.000014
17464291, 0.000001, 0.000000, 0.000000
17464491, 0.000000, 0.000000, 0.000000
17464691, 0.000002, 0.000002, 0.000002
17464891, 0.077276, 0.037287, 0.000025
17465091, 0.000000, 0.000000, 0.000000
17465291, 0.000009, 0.000010, 0.000010
17465491, 0.072730, 0.037466, 0.000025
17465691, 0.000001, 0.000001, 0.000001
17465891, 0.000006, 0.000006, 0.000006
17466091, 0.000001, 0.000001, 0.000001
17466291, 0.000002, 0.000002, 0.000001
17466491, 0.000001, 0.000001, 0.000001
17466691, 0.000001, 0.000002, 0.000001
17466891, 0.000001, 0.000002, 0.000001
17467091, 0.080408, 0.039178, 0.000025
17467291, 0.000001, 0.000001, 0.000001
17467491, 0.000000, 0.000000, 0.000000
17467691, 0.000001, 0.000001, 0.000001
17467891, 0.000001, 0.000001, 0.000001
17468091, 0.000001, 0.000001, 0.000001
17468291, 0.000001, 0.000001, 0.000001
17468491, 0.000001, 0.000001, 0.000001
17468691, 0.000001, 0.000001, 0.000001
17468891, 0.000001, 0.000001, 0.000001
17469091, 0.000005, 0.000005, 0.000005
17469291, 0.000001, 0.000001, 0.000001
17469491, 0.000001, 0.000001, 0.000001
17469691, 0.079534, 0.037609, 0.000025
17469891, 0.000000, 0.000000, 0.000000
17470091, 0.076749, 0.037910, 0.000025
17470291, 0.000001, 0.000001, 0.000001
17470491, 0.000001, 0.000001, 0.000001
17470691, 0.000001, 0.000001, 0.000001
17470891, 0.000004, 0.000004, 0.000004
17471091, 0.000000, 0.000000, 0.000000
17471291, 0.000001, 0.000001, 0.000001
17471491, 0.000009, 0.000009, 0.000009
17471691, 0.000001, 0.000001, 0.000001
17471891, 0.000001, 0.000001, 0.000000
17472091, 0.000001, 0.000001, 0.000001
17472291, 0.000001, 0.000001, 0.000001
17472491, 0.000001, 0.000001, 0.000000
17472691, 0.078213, 0.038957, 0.000025
17472891, 0.000001, 0.000000, 0.000000
17473091, 0.075019, 0.038851, 0.000024
17473291, 0.000000, 0.000001, 0.000001
17473491, 0.000001, 0.000001, 0.000001
17473691, 0.089174, 0.038482, 0.000026
17473891, 0.000006, 0.000006, 0.000007
17474091, 0.000001, 0.000001, 0.000001
17474291, 0.000022, 0.000022, 0.000022
17474491, 0.000001, 0.000001, 0.000002
17474691, 0.000001, 0.000001, 0.000001
17474891, 0.000000, 0.000000, 0.000001
17475091, 0.074145, 0.041617, 0.000026
17475291, 0.000001, 0.000000, 0.000000
17475491, 0.000001, 0.000001, 0.000001
17475691, 0.000009, 0.000009, 0.000008
17475891, 0.000001, 0.000001, 0.000001
17476091, 0.078757, 0.037590, 0.000024
17476291, 0.000000, 0.000000, 0.000000
17476491, 0.000000, 0.000000, 0.000000
17476691, 0.000001, 0.000001, 0.000000
17476891, 0.000001, 0.000001, 0.000001
17477091, 0.000000, 0.000000, 0.000000
17477291, 0.000001, 0.000001, 0.000001
17477491, 0.081985, 0.038447, 0.000025
17477691, 0.000001, 0.000001, 0.000001
17477891, 0.000001, 0.000000, 0.000000
17478091, 0.000000, 0.000000, 0.000000
17478291, 0.000000, 0.000000, 0.000000
17478491, 0.000001, 0.000001, 0.000001
17478691, 0.000001, 0.000001, 0.000001
17478891, 0.000001, 0.000001, 0.000001
17479091, 0.000001, 0.000001, 0.000001
17479291, 0.075362, 0.039719, 0.000025
17479491, 0.000001, 0.000001, 0.000001
17479691, 0.000001, 0.000001, 0.000000
17479891, 0.000000, 0.000000, 0.000000
17480091, 0.000001, 0.000001, 0.000001
17480291, 0.000020, 0.000020, 0.000020
17480491, 0.000001, 0.000001, 0.000001
17480691, 0.000001, 0.000001, 0.000001
17480891, 0.000016, 0.000016, 0.000016
17481091, 0.000001, 0.000000, 0.000001
17481291, 0.000000, 0.000000, 0.000000
17481491, 0.000000, 0.000000, 0.000000
17481691, 0.000001, 0.000000, 0.000000
17481891, 0.000001, 0.000001, 0.000001
17482091, 0.000001, 0.000001, 0.000001
17482291, 0.071610, 0.043018, 0.000025
17482491, 0.000001, 0.000001, 0.000001
17482691, 0.000001, 0.000001, 0.000000
17482891, 0.000001, 0.000001, 0.000001
17483091, 0.000001, 0.000001, 0.000001
17483291, 0.000000, 0.000000, 0.000001
17483491, 0.000001, 0.000001, 0.000001
17483691, 0.000001, 0.000001, 0.000001
17483891, 0.072823, 0.038046, 0.000025
17484091, 0.000000, 0.000001, 0.000001
17484291, 0.000001, 0.000001, 0.000001
17484491, 0.000001, 0.000000, 0.000001
17484691, 0.000000, 0.000000, 0.000001
17484891, 0.000000, 0.000000, 0.000000
17485091, 0.000000, 0.000000, 0.000000
17485291, 0.073638, 0.041978, 0.000026
17485491, 0.000001, 0.000001, 0.000001
17485691, 0.073875, 0.040459, 0.000026
17485891, 0.000001, 0.000001, 0.000000
17486091, 0.000000, 0.000000, 0.000000
17486291, 0.000005, 0.000006, 0.000006
17486491, 0.000001, 0.000001, 0.000001
17486691, 0.000001, 0.000001, 0.000001
17486891, 0.074312, 0.038272, 0.000026
17487091, 0.000001, 0.000001, 0.000001
17487291, 0.000002, 0.000002, 0.000001
17487491, 0.000001, 0.000001, 0.000001
17487691, 0.000001, 0.000002, 0.000001
17487891, 0.000001, 0.000002, 0.000002
17488091, 0.081732, 0.039432, 0.000024
17488291, 0.000000, 0.000000, 0.000001
17488491, 0.000001, 0.000001, 0.000001
17488691, 0.000001, 0.000001, 0.000001
17488891, 0.000001, 0.000001, 0.000001
17489091, 0.000000, 0.000000, 0.000000
17489291, 0.000000, 0.000000, 0.000001
17489491, 0.000004, 0.000005, 0.000004
17489691, 0.000000, 0.000000, 0.000000
17489891, 0.078360, 0.038348, 0.000026
17490091, 0.000003, 0.000002, 0.000003
17490291, 0.000001, 0.000001, 0.000001
17490491, 0.000001, 0.000001, 0.000001
17490691, 0.072076, 0.038555, 0.000025
17490891, 0.000001, 0.000001, 0.000001
17491091, 0.076522, 0.038038, 0.000025
17491291, 0.076670, 0.041860, 0.000025
17491491, 0.000001, 0.000001, 0.000001
17491691, 0.000001, 0.000000, 0.000000
17491891, 0.000000, 0.000001, 0.000001
17492091, 0.000001, 0.000001, 0.000001
17492291, 0.000001, 0.000001, 0.000002
17492491, 0.000001, 0.000001, 0.000001
17492691, 0.000000, 0.000001, 0.000001
17492891, 0.000001, 0.000001, 0.000001
17493091, 0.000001, 0.000001, 0.000001
17493291, 0.000001, 0.000001, 0.000001
17493491, 0.000002, 0.000002, 0.000002
17493691, 0.074128, 0.038145, 0.000024
17493891, 0.000001, 0.000001, 0.000001
17494091, 0.077606, 0.038270, 0.000026
17494291, 0.000003, 0.000003, 0.000002
17494491, 0.000001, 0.000001, 0.000001
17494691, 0.073150, 0.037853, 0.000030
17494891, 0.000009, 0.000011, 0.000010
17495091, 0.000001, 0.000001, 0.000001
17495291, 0.000001, 0.000001, 0.000001
17495491, 0.000000, 0.000001, 0.000001
17495691, 0.000001, 0.000000, 0.000001
17495891, 0.000001, 0.000001, 0.000001
17496091, 0.080326, 0.037623, 0.000025
17496291, 0.000001, 0.000001, 0.000001
17496491, 0.000001, 0.000000, 0.000000
17496691, 0.000001, 0.000001, 0.000001
17496891, 0.000001, 0.000001, 0.000001
17497091, 0.000002, 0.000002, 0.000002
17497291, 0.000001, 0.000001, 0.000000
17497491, 0.000001, 0.000001, 0.000001
17497691, 0.071776, 0.037745, 0.000024
17497891, 0.075449, 0.037821, 0.000025
17498091, 0.000001, 0.000001, 0.000001
17498291, 0.000001, 0.000000, 0.000000
17498491, 0.000000, 0.000000, 0.000001
17498691, 0.000000, 0.000000, 0.000000
17498891, 0.000001, 0.000000, 0.000001
17499091, 0.000001, 0.000001, 0.000001
17499291, 0.000001, 0.000001, 0.000001
17499491, 0.073013, 0.039928, 0.000026
17499691, 0.000000, 0.000001, 0.000001
17499891, 0.000004, 0.000000, 0.000001
17500091, 0.000001, 0.000001, 0.000001
17500291, 0.000012, 0.000011, 0.000011
17500491, 0.000000, 0.000000, 0.000000
17500691, 0.000000, 0.000000, 0.000000
17500891, 0.000000, 0.000001, 0.000001
17501091, 0.000001, 0.000001, 0.000001
17501291, 0.077399, 0.038032, 0.000026
17501491, 0.000001, 0.000001, 0.000001
17501691, 0.000000, 0.000000, 0.000000
17501891, 0.000000, 0.000000, 0.000000
17502091, 0.072812, 0.037363, 0.000025
17502291, 0.000000, 0.000000, 0.000000
17502491, 0.000004, 0.000003, 0.000003
17502691, 0.075231, 0.039624, 0.000026
17502891, 0.000001, 0.000000, 0.000000
17503091, 0.000001, 0.000001, 0.000001
17503291, 0.000000, 0.000001, 0.000001
17503491, 0.000000, 0.000001, 0.000001
17503691, 0.072988, 0.041864, 0.000029
17503891, 0.073474, 0.038210, 0.000025
17504091, 0.000001, 0.000001, 0.000001
17504291, 0.000001, 0.000001, 0.000001
17504491, 0.000001, 0.000001, 0.000001
17504691, 0.000001, 0.000001, 0.000001
17504891, 0.000003, 0.000003, 0.000003
17505091, 0.072626, 0.038029, 0.000029
17505291, 0.000001, 0.000001, 0.000000
17505491, 0.000004, 0.000003, 0.000002
17505691, 0.000000, 0.000001, 0.000001
17505891, 0.000000, 0.000000, 0.000001
17506091, 0.072539, 0.044614, 0.000026
17506291, 0.000000, 0.000000, 0.000001
17506491, 0.000001, 0.000001, 0.000001
17506691, 0.000190, 0.000001, 0.000001
17506891, 0.000001, 0.000001, 0.000001
17507091, 0.000001, 0.000001, 0.000001
17507291, 0.000020, 0.000064, 0.000024
17507491, 0.074914, 0.038792, 0.000026
17507691, 0.000001, 0.000001, 0.000001
17507891, 0.075078, 0.038212, 0.000026
17508091, 0.000010, 0.000010, 0.000010
17508291, 0.000002, 0.000001, 0.000002
17508491, 0.000001, 0.000001, 0.000001
17508691, 0.000001, 0.000002, 0.000001
17508891, 0.000002, 0.000001, 0.000001
17509091, 0.000002, 0.000002, 0.000001
17509291, 0.000004, 0.000004, 0.000004
17509491, 0.000001, 0.000001, 0.000001
17509691, 0.000002, 0.000003, 0.000002
